1.668153850000000000e+08,1.635000000000000000e+03,1.794000000000000000e+03,2.190000000000000000e+03,-1.115920000000000000e+05
1.668371040000000000e+08,1.629000000000000000e+03,1.795000000000000000e+03,2.179000000000000000e+03,-1.114070000000000000e+05
1.668591040000000000e+08,1.627000000000000000e+03,1.795000000000000000e+03,2.175000000000000000e+03,-1.114480000000000000e+05
1.668821040000000000e+08,1.633000000000000000e+03,1.797000000000000000e+03,2.183000000000000000e+03,-1.114660000000000000e+05
1.669041040000000000e+08,1.637000000000000000e+03,1.801000000000000000e+03,2.183000000000000000e+03,-1.114820000000000000e+05
1.669251040000000000e+08,1.634000000000000000e+03,1.792000000000000000e+03,2.177000000000000000e+03,-1.114910000000000000e+05
1.669471040000000000e+08,1.641000000000000000e+03,1.796000000000000000e+03,2.186000000000000000e+03,-1.114920000000000000e+05
1.669701040000000000e+08,1.633000000000000000e+03,1.795000000000000000e+03,2.176000000000000000e+03,-1.114400000000000000e+05
1.669921040000000000e+08,1.633000000000000000e+03,1.803000000000000000e+03,2.181000000000000000e+03,-1.115070000000000000e+05
1.670151040000000000e+08,1.633000000000000000e+03,1.793000000000000000e+03,2.182000000000000000e+03,-1.114710000000000000e+05
1.670371040000000000e+08,1.632000000000000000e+03,1.802000000000000000e+03,2.183000000000000000e+03,-1.114870000000000000e+05
1.670581040000000000e+08,1.634000000000000000e+03,1.797000000000000000e+03,2.175000000000000000e+03,-1.114990000000000000e+05
1.670801050000000000e+08,1.635000000000000000e+03,1.803000000000000000e+03,2.181000000000000000e+03,-1.115330000000000000e+05
1.671031040000000000e+08,1.633000000000000000e+03,1.794000000000000000e+03,2.178000000000000000e+03,-1.115300000000000000e+05
1.671251040000000000e+08,1.632000000000000000e+03,1.794000000000000000e+03,2.183000000000000000e+03,-1.115700000000000000e+05
1.671481040000000000e+08,1.639000000000000000e+03,1.795000000000000000e+03,2.174000000000000000e+03,-1.116110000000000000e+05
1.671711040000000000e+08,1.636000000000000000e+03,1.797000000000000000e+03,2.181000000000000000e+03,-1.115920000000000000e+05
1.671931040000000000e+08,1.641000000000000000e+03,1.794000000000000000e+03,2.190000000000000000e+03,-1.116480000000000000e+05
1.672161040000000000e+08,1.631000000000000000e+03,1.797000000000000000e+03,2.183000000000000000e+03,-1.116190000000000000e+05
1.672381040000000000e+08,1.632000000000000000e+03,1.803000000000000000e+03,2.183000000000000000e+03,-1.116890000000000000e+05
1.672611040000000000e+08,1.632000000000000000e+03,1.806000000000000000e+03,2.175000000000000000e+03,-1.116760000000000000e+05
1.672831040000000000e+08,1.632000000000000000e+03,1.806000000000000000e+03,2.187000000000000000e+03,-1.116800000000000000e+05
1.673041040000000000e+08,1.637000000000000000e+03,1.803000000000000000e+03,2.194000000000000000e+03,-1.116760000000000000e+05
1.673261040000000000e+08,1.627000000000000000e+03,1.798000000000000000e+03,2.183000000000000000e+03,-1.117370000000000000e+05
1.673491050000000000e+08,1.636000000000000000e+03,1.798000000000000000e+03,2.177000000000000000e+03,-1.117040000000000000e+05
1.673711040000000000e+08,1.637000000000000000e+03,1.795000000000000000e+03,2.181000000000000000e+03,-1.117500000000000000e+05
1.673941050000000000e+08,1.639000000000000000e+03,1.793000000000000000e+03,2.179000000000000000e+03,-1.117760000000000000e+05
1.674161040000000000e+08,1.632000000000000000e+03,1.799000000000000000e+03,2.177000000000000000e+03,-1.117540000000000000e+05
1.674371040000000000e+08,1.629000000000000000e+03,1.798000000000000000e+03,2.177000000000000000e+03,-1.117790000000000000e+05
1.674591040000000000e+08,1.639000000000000000e+03,1.805000000000000000e+03,2.187000000000000000e+03,-1.118280000000000000e+05
1.674821040000000000e+08,1.634000000000000000e+03,1.795000000000000000e+03,2.175000000000000000e+03,-1.118410000000000000e+05
1.675041040000000000e+08,1.629000000000000000e+03,1.801000000000000000e+03,2.186000000000000000e+03,-1.118350000000000000e+05
1.675271040000000000e+08,1.634000000000000000e+03,1.794000000000000000e+03,2.183000000000000000e+03,-1.117970000000000000e+05
1.675501040000000000e+08,1.641000000000000000e+03,1.802000000000000000e+03,2.183000000000000000e+03,-1.116260000000000000e+05
1.675721050000000000e+08,1.642000000000000000e+03,1.803000000000000000e+03,2.171000000000000000e+03,-1.115270000000000000e+05
1.675951040000000000e+08,1.636000000000000000e+03,1.794000000000000000e+03,2.183000000000000000e+03,-1.113910000000000000e+05
1.676171040000000000e+08,1.633000000000000000e+03,1.802000000000000000e+03,2.179000000000000000e+03,-1.114260000000000000e+05
1.676401040000000000e+08,1.631000000000000000e+03,1.802000000000000000e+03,2.181000000000000000e+03,-1.114050000000000000e+05
1.676621050000000000e+08,1.634000000000000000e+03,1.799000000000000000e+03,2.180000000000000000e+03,-1.114150000000000000e+05
1.676831040000000000e+08,1.634000000000000000e+03,1.793000000000000000e+03,2.182000000000000000e+03,-1.114100000000000000e+05
1.677051040000000000e+08,1.644000000000000000e+03,1.805000000000000000e+03,2.187000000000000000e+03,-1.114160000000000000e+05
1.677281050000000000e+08,1.636000000000000000e+03,1.799000000000000000e+03,2.189000000000000000e+03,-1.114060000000000000e+05
1.677501040000000000e+08,1.631000000000000000e+03,1.795000000000000000e+03,2.175000000000000000e+03,-1.114320000000000000e+05
1.677731040000000000e+08,1.638000000000000000e+03,1.805000000000000000e+03,2.185000000000000000e+03,-1.114570000000000000e+05
1.677961040000000000e+08,1.629000000000000000e+03,1.806000000000000000e+03,2.181000000000000000e+03,-1.114300000000000000e+05
1.678181040000000000e+08,1.647000000000000000e+03,1.795000000000000000e+03,2.182000000000000000e+03,-1.114310000000000000e+05
1.678411040000000000e+08,1.635000000000000000e+03,1.797000000000000000e+03,2.177000000000000000e+03,-1.113810000000000000e+05
1.678631040000000000e+08,1.639000000000000000e+03,1.797000000000000000e+03,2.190000000000000000e+03,-1.114130000000000000e+05
1.678861040000000000e+08,1.632000000000000000e+03,1.799000000000000000e+03,2.179000000000000000e+03,-1.114020000000000000e+05
1.679081040000000000e+08,1.639000000000000000e+03,1.797000000000000000e+03,2.183000000000000000e+03,-1.114070000000000000e+05
1.679291040000000000e+08,1.637000000000000000e+03,1.797000000000000000e+03,2.175000000000000000e+03,-1.114350000000000000e+05
1.679511040000000000e+08,1.643000000000000000e+03,1.802000000000000000e+03,2.175000000000000000e+03,-1.114710000000000000e+05
1.679741040000000000e+08,1.634000000000000000e+03,1.795000000000000000e+03,2.185000000000000000e+03,-1.114620000000000000e+05
1.679961040000000000e+08,1.639000000000000000e+03,1.798000000000000000e+03,2.181000000000000000e+03,-1.115300000000000000e+05
1.680191040000000000e+08,1.632000000000000000e+03,1.805000000000000000e+03,2.178000000000000000e+03,-1.115490000000000000e+05
1.680411040000000000e+08,1.638000000000000000e+03,1.803000000000000000e+03,2.183000000000000000e+03,-1.115540000000000000e+05
1.680621040000000000e+08,1.637000000000000000e+03,1.796000000000000000e+03,2.183000000000000000e+03,-1.115650000000000000e+05
1.680841040000000000e+08,1.637000000000000000e+03,1.794000000000000000e+03,2.175000000000000000e+03,-1.116030000000000000e+05
1.681071040000000000e+08,1.633000000000000000e+03,1.800000000000000000e+03,2.187000000000000000e+03,-1.116030000000000000e+05
